date,gold,silver
2017-12-15,1257.25,15.985
2017-12-18,1258.65,16.09
2017-12-19,1263.1,16.155
2017-12-20,1265.95,16.185
2017-12-21,1265.85,16.145
2017-12-27,1285.4,16.5
2017-12-28,1291.6,16.74
2018-01-02,1312.8,17.06
2018-01-03,1314.6,17.125
2018-01-04,1313.7,17.13
2018-01-05,1317.9,17.155
2018-01-08,1318.8,17.17
2018-01-09,1314.95,17.055
2018-01-10,1321.65,17.135
2018-01-11,1319.85,17.01
2018-01-12,1332.9,17.12
2018-01-15,1343.0,17.325
2018-01-16,1334.95,17.095
2018-01-17,1337.35,17.21
2018-01-18,1329.75,17.09
2018-01-19,1335.8,17.04
2018-01-22,1334.15,17.035
2018-01-23,1337.1,16.98
2018-01-24,1350.5,17.19
2018-01-25,1360.25,17.52
2018-01-26,1354.35,17.4
2018-01-29,1348.4,17.335
2018-01-30,1345.7,17.295
2018-01-31,1343.35,17.23
2018-02-01,1341.1,17.19
2018-02-02,1345.0,17.135
2018-02-05,1337.1,16.875
2018-02-06,1344.65,16.805
2018-02-07,1328.5,16.69
2018-02-08,1311.05,16.345
2018-02-09,1316.05,16.355
2018-02-12,1321.7,16.425
2018-02-13,1329.4,16.605
2018-02-14,1330.75,16.58
2018-02-15,1353.7,16.825
2018-02-16,1358.6,16.835
2018-02-19,1347.4,16.72
2018-02-20,1337.4,16.57
2018-02-21,1328.6,16.435
2018-02-22,1323.5,16.465
2018-02-23,1328.9,16.61
2018-02-26,1339.05,16.67
2018-02-27,1332.75,16.61
2018-02-28,1320.3,16.44
2018-03-01,1311.25,16.315
2018-03-02,1316.75,16.445
2018-03-05,1326.3,16.51
2018-03-06,1324.95,16.62
2018-03-07,1332.5,16.645
2018-03-08,1325.4,16.48
2018-03-09,1319.35,16.485
2018-03-12,1317.25,16.455
2018-03-13,1318.7,16.51
2018-03-14,1324.95,16.605
2018-03-15,1323.35,16.52
2018-03-16,1320.05,16.475
2018-03-19,1311.7,16.285
2018-03-20,1312.75,16.25
2018-03-21,1316.35,16.245
2018-03-22,1328.85,16.52
2018-03-23,1342.35,16.53
2018-03-26,1348.4,16.61
2018-03-27,1350.65,16.64
2018-03-28,1341.05,16.455
2018-03-29,1323.9,16.28
2018-04-03,1336.6,16.52
2018-04-04,1343.15,16.46
2018-04-05,1327.05,16.305
2018-04-06,1325.6,16.275
2018-04-09,1328.5,16.34
2018-04-10,1335.95,16.49
2018-04-11,1345.2,16.565
2018-04-12,1345.9,16.655
2018-04-13,1340.75,16.505
2018-04-16,1344.4,16.6
2018-04-17,1342.95,16.625
2018-04-18,1346.55,16.945
2018-04-19,1347.9,17.195
2018-04-20,1340.15,17.11
2018-04-23,1328.0,16.935
2018-04-24,1327.35,16.595
2018-04-25,1325.7,16.565
2018-04-26,1321.9,16.575
2018-04-27,1317.7,16.53
2018-04-30,1316.25,16.38
2018-05-01,1309.2,16.25
2018-05-02,1304.2,16.35
2018-05-03,1313.3,16.465
2018-05-04,1309.35,16.415
2018-05-08,1310.05,16.445
2018-05-09,1306.85,16.44
2018-05-10,1314.8,16.6
2018-05-11,1324.8,16.76
2018-05-14,1320.7,16.645
2018-05-15,1310.05,16.41
2018-05-16,1291.75,16.255
2018-05-17,1288.85,16.385
2018-05-18,1287.2,16.39
2018-05-21,1285.85,16.34
2018-05-22,1293.9,16.58
2018-05-23,1294.0,16.53
2018-05-24,1296.35,16.51
2018-05-25,1303.95,16.67
2018-05-29,1302.05,16.475
2018-05-30,1298.6,16.37
2018-05-31,1303.5,16.55
2018-06-01,1299.15,16.42
2018-06-04,1294.65,16.44
2018-06-05,1292.25,16.385
2018-06-06,1295.25,16.545
2018-06-07,1298.3,16.745
2018-06-08,1299.2,16.72
2018-06-11,1296.05,16.76
2018-06-12,1298.3,16.855
2018-06-13,1294.4,16.905
2018-06-14,1305.3,17.125
2018-06-15,1300.1,17.225
2018-06-18,1281.25,16.605
2018-06-19,1279.0,16.355
2018-06-20,1273.25,16.285
2018-06-21,1263.7,16.245
2018-06-22,1269.7,16.425
2018-06-25,1269.8,16.375
2018-06-26,1257.15,16.225
2018-06-27,1256.8,16.21
2018-06-28,1250.5,16.11
2018-06-29,1250.55,16.03
2018-07-02,1249.0,15.98
2018-07-03,1245.85,15.93
2018-07-04,1256.9,16.045
2018-07-05,1252.5,15.95
2018-07-06,1254.2,15.995
2018-07-09,1262.6,16.205
2018-07-10,1253.7,15.93
2018-07-11,1250.0,15.915
2018-07-12,1244.85,15.84
2018-07-13,1240.5,15.81
2018-07-16,1244.9,15.81
2018-07-17,1243.65,15.77
2018-07-18,1223.45,15.44
2018-07-19,1217.4,15.26
2018-07-20,1224.85,15.37
2018-07-23,1229.45,15.485
2018-07-24,1224.3,15.51
2018-07-25,1230.55,15.565
2018-07-26,1228.35,15.535
2018-07-27,1219.15,15.355
2018-07-30,1222.05,15.49
2018-07-31,1219.2,15.43
2018-08-01,1222.75,15.475
2018-08-02,1217.6,15.45
2018-08-03,1207.7,15.36
2018-08-06,1212.0,15.345
2018-08-07,1215.4,15.465
2018-08-08,1212.35,15.345
2018-08-09,1215.5,15.48
2018-08-10,1211.65,15.375
2018-08-13,1204.4,15.185
2018-08-14,1195.3,15.035
2018-08-15,1186.7,14.825
2018-08-16,1179.65,14.605
2018-08-17,1176.7,14.66
2018-08-20,1188.75,14.755
2018-08-21,1194.1,14.785
2018-08-22,1196.85,14.81
2018-08-23,1187.3,14.625
2018-08-24,1189.95,14.62
2018-08-28,1212.75,14.9
2018-08-29,1204.3,14.69
2018-08-30,1202.35,14.665
2018-08-31,1206.85,14.655
2018-09-03,1201.7,14.525
2018-09-04,1195.75,14.25
2018-09-05,1194.7,14.17
2018-09-06,1204.3,14.265
2018-09-07,1200.75,14.185
2018-09-10,1195.8,14.215
2018-09-11,1194.0,14.125
2018-09-12,1197.8,14.155
2018-09-13,1206.65,14.225
2018-09-14,1206.2,14.215
2018-09-17,1196.8,14.17
2018-09-18,1199.4,14.21
2018-09-19,1203.0,14.185
2018-09-20,1203.0,14.23
2018-09-21,1207.6,14.33
2018-09-24,1198.75,14.315
2018-09-25,1199.45,14.29
2018-09-26,1198.8,14.475
2018-09-27,1196.0,14.42
2018-09-28,1183.5,14.305
2018-10-01,1185.3,14.55
2018-10-02,1192.65,14.505
2018-10-03,1203.5,14.735
2018-10-04,1199.45,14.63
2018-10-05,1201.1,14.635
2018-10-08,1194.8,14.465
2018-10-09,1187.4,14.325
2018-10-10,1186.4,14.375
2018-10-11,1201.1,14.4
2018-10-12,1218.75,14.6
2018-10-15,1233.0,14.74
2018-10-16,1228.85,14.755
2018-10-17,1226.75,14.65
2018-10-18,1224.6,14.515
2018-10-19,1228.25,14.61
2018-10-22,1222.9,14.63
2018-10-23,1235.6,14.715
2018-10-24,1231.65,14.745
2018-10-25,1232.15,14.74
2018-10-26,1236.05,14.69
2018-10-29,1230.75,14.65
2018-10-30,1220.0,14.425
2018-10-31,1217.7,14.34
2018-11-01,1223.25,14.45
2018-11-02,1235.5,14.82
2018-11-05,1231.6,14.735
2018-11-06,1234.85,14.7
2018-11-07,1235.05,14.67
2018-11-08,1223.45,14.49
2018-11-09,1219.05,14.34
2018-11-12,1207.05,14.16
2018-11-13,1197.55,14.02
2018-11-14,1201.45,13.97
2018-11-15,1210.6,14.13
2018-11-16,1215.8,14.285
2018-11-19,1223.55,14.36
2018-11-20,1223.1,14.44
2018-11-21,1224.0,14.42
2018-11-22,1228.25,14.52
2018-11-23,1222.15,14.255
2018-11-26,1226.65,14.38
2018-11-27,1225.05,14.275
2018-11-28,1213.2,14.15
2018-11-29,1226.45,14.265
2018-11-30,1220.45,14.235
2018-12-03,1231.05,14.385
2018-12-04,1239.25,14.545
2018-12-05,1236.15,14.48
2018-12-06,1236.45,14.38
2018-12-07,1241.2,14.485
2018-12-10,1246.8,14.53
2018-12-11,1248.25,14.64
2018-12-12,1244.75,14.655
2018-12-13,1244.45,14.68
2018-12-14,1239.15,14.58
2018-12-17,1239.1,14.6
2018-12-18,1248.8,14.655
2018-12-19,1248.6,14.645
2018-12-20,1255.0,14.77
2018-12-21,1257.6,14.69
2018-12-27,1271.1,15.055
2018-12-28,1277.25,15.295
2018-12-31,1281.65,15.465
2019-01-02,1287.2,15.44
2019-01-03,1287.95,15.535
2019-01-04,1290.35,15.705
2019-01-07,1291.5,15.75
2019-01-08,1283.9,15.64
2019-01-09,1281.3,15.62
2019-01-10,1292.4,15.705
2019-01-11,1292.8,15.68
2019-01-14,1293.7,15.615
2019-01-15,1289.35,15.6
2019-01-16,1290.5,15.54
2019-01-17,1294.0,15.575
2019-01-18,1285.05,15.47
2019-01-21,1278.7,15.26
2019-01-22,1284.75,15.26
2019-01-23,1284.9,15.385
2019-01-24,1279.75,15.3
2019-01-25,1282.95,15.375
2019-01-28,1301.0,15.685
2019-01-29,1308.35,15.855
2019-01-30,1312.95,15.915
2019-01-31,1322.5,16.075
2019-02-01,1320.75,16.01
2019-02-04,1311.0,15.745
2019-02-05,1314.0,15.865
2019-02-06,1313.35,15.73
2019-02-07,1306.6,15.71
2019-02-08,1311.1,15.78
2019-02-11,1306.75,15.705
2019-02-12,1311.6,15.81
2019-02-13,1311.15,15.695
2019-02-14,1305.65,15.58
2019-02-15,1318.0,15.675
2019-02-18,1323.95,15.765
2019-02-19,1329.55,15.78
2019-02-20,1345.75,16.035
2019-02-21,1335.05,15.91
2019-02-22,1322.25,15.87
2019-02-25,1329.15,15.955
2019-02-26,1327.55,15.83
2019-02-27,1326.45,15.86
2019-02-28,1325.45,15.815
2019-03-01,1309.95,15.56
2019-03-04,1287.45,15.16
2019-03-05,1285.0,15.11
2019-03-06,1285.55,15.095
2019-03-07,1286.4,15.075
2019-03-08,1294.1,15.115
2019-03-11,1296.35,15.295
2019-03-12,1296.95,15.445
2019-03-13,1308.4,15.52
2019-03-14,1299.2,15.235
2019-03-15,1302.65,15.355
2019-03-18,1305.35,15.38
2019-03-19,1308.35,15.41
2019-03-20,1303.0,15.32
2019-03-21,1317.3,15.54
2019-03-22,1311.1,15.46
2019-03-25,1319.35,15.525
2019-03-26,1315.25,15.44
2019-03-27,1318.25,15.4
2019-03-28,1306.9,15.195
2019-03-29,1291.15,15.1
2019-04-01,1291.9,15.07
2019-04-02,1287.2,15.025
2019-04-03,1291.85,15.165
2019-04-04,1291.6,15.085
2019-04-05,1288.9,15.195
2019-04-08,1297.1,15.14
2019-04-09,1301.85,15.255
2019-04-10,1304.8,15.245
2019-04-11,1304.65,15.16
2019-04-12,1296.15,15.065
2019-04-15,1286.75,14.935
2019-04-16,1283.75,14.945
2019-04-17,1276.1,15.0
2019-04-18,1276.5,14.955
2019-04-23,1273.45,14.975
2019-04-24,1273.8,14.805
2019-04-25,1277.85,14.865
2019-04-26,1281.5,15.0
2019-04-29,1282.15,14.97
2019-04-30,1285.15,14.985
2019-05-01,1281.8,14.88
2019-05-02,1271.45,14.675
2019-05-03,1270.05,14.655
2019-05-07,1281.3,14.83
2019-05-08,1287.75,14.93
2019-05-09,1284.1,14.82
2019-05-10,1285.4,14.795
2019-05-13,1282.95,14.66
2019-05-14,1297.6,14.755
2019-05-15,1298.9,14.815
2019-05-16,1295.55,14.795
2019-05-17,1285.8,14.48
2019-05-20,1275.25,14.415
2019-05-21,1276.0,14.43
2019-05-22,1274.0,14.435
2019-05-23,1275.95,14.48
2019-05-24,1281.5,14.55
2019-05-28,1283.9,14.48
2019-05-29,1283.5,14.375
2019-05-30,1276.45,14.4
2019-05-31,1296.0,14.48
2019-06-03,1313.95,14.705
2019-06-04,1323.6,14.72
2019-06-05,1337.75,14.84
2019-06-06,1336.65,14.955
2019-06-07,1334.3,14.91
2019-06-10,1328.6,14.745
2019-06-11,1322.65,14.695
2019-06-12,1336.65,14.79
2019-06-13,1335.8,14.795
2019-06-14,1352.45,15.025
2019-06-17,1333.2,14.78
2019-06-18,1344.55,14.895
2019-06-19,1342.4,14.945
2019-06-20,1381.65,15.33
2019-06-21,1388.35,15.29
2019-06-24,1405.45,15.37
2019-06-25,1429.55,15.4
2019-06-26,1406.75,15.255
2019-06-27,1402.25,15.25
2019-06-28,1413.2,15.22
2019-07-01,1390.05,15.26
2019-07-02,1393.1,15.17
2019-07-03,1425.1,15.31
2019-07-04,1415.25,15.28
2019-07-05,1414.4,15.21
2019-07-08,1404.9,15.07
2019-07-09,1387.9,15.025
2019-07-10,1395.45,15.095
2019-07-11,1423.1,15.265
2019-07-12,1405.6,15.14
2019-07-15,1416.25,15.32
2019-07-16,1416.1,15.395
2019-07-17,1400.8,15.61
2019-07-18,1420.9,16.03
2019-07-19,1437.05,16.315
2019-07-22,1424.45,16.385
2019-07-23,1417.55,16.43
2019-07-24,1425.55,16.535
2019-07-25,1426.35,16.535
2019-07-26,1418.25,16.44
2019-07-29,1418.95,16.39
2019-07-30,1428.45,16.455
2019-07-31,1430.55,16.475
2019-08-01,1406.4,16.005
2019-08-02,1436.05,16.195
2019-08-05,1457.45,16.485
2019-08-06,1461.85,16.385
2019-08-07,1487.65,16.82
2019-08-08,1497.4,17.02
2019-08-09,1503.5,17.0
2019-08-12,1501.95,16.955
2019-08-13,1527.2,17.445
2019-08-14,1500.35,17.115
2019-08-15,1517.65,17.29
2019-08-16,1509.05,17.16
2019-08-19,1499.35,16.925
2019-08-20,1502.65,17.02
2019-08-21,1499.65,17.11
2019-08-22,1498.7,16.96
2019-08-23,1495.5,17.05
2019-08-27,1531.85,17.725
2019-08-28,1541.75,18.365
2019-08-29,1536.65,18.48
2019-09-02,1523.35,18.35
2019-09-03,1532.45,18.475
2019-09-04,1538.8,19.305
2019-09-05,1542.6,19.22
2019-09-06,1504.95,18.145
2019-09-09,1509.95,18.17
2019-09-10,1494.6,17.99
2019-09-11,1493.65,18.165
2019-09-12,1502.95,18.19
2019-09-13,1506.3,18.145
2019-09-16,1502.05,17.835
2019-09-17,1499.3,17.84
2019-09-18,1502.2,17.85
2019-09-19,1498.4,17.755
2019-09-20,1504.1,17.88
2019-09-23,1519.5,18.38
2019-09-24,1520.25,18.56
2019-09-25,1530.85,18.57
2019-09-26,1507.05,17.97
2019-09-27,1496.15,17.52
2019-09-30,1487.6,17.255
2019-10-01,1466.1,17.11
2019-10-02,1484.05,17.26
2019-10-03,1504.0,17.6
2019-10-04,1509.5,17.605
2019-10-07,1502.15,17.425
2019-10-08,1500.0,17.555
2019-10-09,1503.4,17.78
2019-10-10,1508.2,17.75
2019-10-11,1498.35,17.6
2019-10-14,1494.2,17.605
2019-10-15,1494.75,17.67
2019-10-16,1482.55,17.255
2019-10-17,1484.45,17.45
2019-10-18,1487.5,17.435
2019-10-21,1490.85,17.725
2019-10-22,1487.45,17.625
2019-10-23,1494.25,17.535
2019-10-24,1488.85,17.53
2019-10-25,1504.65,18.125
2019-10-28,1505.05,18.055
2019-10-29,1492.75,17.66
2019-10-30,1490.15,17.955
2019-10-31,1506.4,18.055
2019-11-01,1509.85,18.12
2019-11-04,1509.2,18.185
2019-11-05,1504.6,18.045
2019-11-06,1488.55,17.54
2019-11-07,1484.1,17.53
2019-11-08,1466.85,16.81
2019-11-11,1465.5,16.88
2019-11-12,1455.0,16.735
2019-11-13,1463.45,16.95
2019-11-14,1467.65,17.035
2019-11-15,1465.6,16.87
2019-11-18,1458.4,16.795
2019-11-19,1464.9,17.125
2019-11-20,1475.7,17.115
2019-11-21,1468.9,17.09
2019-11-22,1471.3,17.175
2019-11-25,1459.45,16.87
2019-11-26,1457.65,16.935
2019-11-27,1459.8,17.055
2019-11-28,1457.55,16.945
2019-11-29,1456.35,16.965
2019-12-02,1457.5,16.875
2019-12-03,1470.4,17.01
2019-12-04,1475.85,17.13
2019-12-05,1474.6,16.87
2019-12-06,1474.85,16.94
2019-12-09,1463.6,16.62
2019-12-10,1464.45,16.675
2019-12-11,1468.05,16.66
2019-12-12,1474.7,16.865
2019-12-13,1470.6,16.935
2019-12-16,1477.4,17.02
2019-12-17,1478.4,17.06
2019-12-18,1478.9,16.995
2019-12-19,1474.4,16.94
2019-12-20,1476.9,17.035
2019-12-23,1483.95,17.375
2019-12-27,1510.6,17.825
2019-12-30,1511.5,17.825
2019-12-31,1523.0,18.045
2020-01-02,1520.55,17.925
2020-01-03,1547.4,18.21
2020-01-06,1576.85,18.44
2020-01-07,1566.5,18.145
2020-01-08,1582.85,18.42
2020-01-09,1547.85,17.91
2020-01-10,1548.8,17.915
2020-01-13,1550.35,17.985
2020-01-14,1544.95,17.77
2020-01-15,1551.9,17.85
2020-01-16,1555.2,18.01
2020-01-17,1556.5,18.06
2020-01-20,1559.25,18.055
2020-01-21,1556.25,17.985
2020-01-22,1558.1,17.77
2020-01-23,1554.05,17.6
2020-01-24,1561.85,17.83
2020-01-27,1583.45,18.295
2020-01-28,1579.6,17.975
2020-01-29,1571.2,17.47
2020-01-30,1580.4,17.725
2020-01-31,1580.85,17.885
2020-02-03,1578.85,17.77
2020-02-04,1571.2,17.73
2020-02-05,1552.2,17.62
2020-02-06,1564.75,17.765
2020-02-07,1568.3,17.77
2020-02-10,1574.05,17.785
2020-02-11,1567.7,17.705
2020-02-12,1566.75,17.56
2020-02-13,1575.0,17.64
2020-02-14,1576.35,17.705
2020-02-17,1580.3,17.8
2020-02-18,1588.2,17.885
2020-02-19,1609.5,18.345
2020-02-20,1610.35,18.385
2020-02-21,1633.7,18.56
2020-02-24,1682.35,18.775
2020-02-25,1655.9,18.33
2020-02-26,1647.95,18.075
2020-02-27,1646.6,18.05
2020-02-28,1626.35,17.185
2020-03-02,1609.7,16.915
2020-03-03,1599.05,16.81
2020-03-04,1644.8,17.25
2020-03-05,1647.45,17.2
2020-03-06,1687.0,17.48
2020-03-09,1676.6,16.885
2020-03-10,1657.4,17.07
2020-03-11,1662.5,17.02
2020-03-12,1636.65,16.525
2020-03-13,1588.15,15.77
2020-03-16,1504.65,12.965
2020-03-17,1472.35,12.44
2020-03-18,1506.0,12.42
2020-03-19,1480.7,12.005
2020-03-20,1504.45,12.63
2020-03-23,1494.5,12.51
2020-03-24,1599.5,13.625
2020-03-25,1620.95,13.965
2020-03-26,1620.1,14.415
2020-03-27,1621.2,14.315
2020-03-30,1624.45,14.055
2020-03-31,1604.65,13.93
2020-04-01,1594.25,14.015
2020-04-02,1588.05,14.175
2020-04-03,1609.75,14.39
2020-04-06,1636.6,14.555
2020-04-07,1652.2,15.075
2020-04-08,1649.05,15.065
2020-04-09,1662.5,15.175
2020-04-14,1715.85,15.51
2020-04-15,1712.25,15.57
2020-04-16,1717.85,15.5
2020-04-17,1693.15,15.16
2020-04-20,1684.95,15.15
2020-04-21,1678.6,14.97
2020-04-22,1702.65,14.91
2020-04-23,1727.55,15.305
2020-04-24,1727.25,15.315
2020-04-27,1717.25,15.205
2020-04-28,1708.1,15.145
2020-04-29,1706.0,15.165
2020-05-01,1673.05,14.845
2020-05-04,1703.7,14.93
2020-05-05,1696.3,14.75
2020-05-06,1698.9,15.075
2020-05-07,1688.65,14.98
2020-05-11,1698.8,15.445
2020-05-12,1703.45,15.485
2020-05-13,1699.85,15.56
2020-05-14,1716.4,15.53
2020-05-15,1734.85,16.25
2020-05-18,1756.9,17.35
2020-05-19,1735.25,17.12
2020-05-20,1750.05,17.47
2020-05-21,1732.8,17.205
2020-05-22,1732.45,17.0
2020-05-26,1722.75,17.3
2020-05-27,1705.15,17.19
2020-05-28,1723.3,17.34
2020-05-29,1725.65,17.59
2020-06-01,1734.8,18.16
2020-06-02,1740.25,18.27
2020-06-03,1717.6,17.86
2020-06-04,1706.45,17.75
2020-06-05,1709.55,17.58
2020-06-08,1692.0,17.63
2020-06-09,1707.5,17.63
2020-06-10,1717.65,17.715
2020-06-11,1731.9,17.875
2020-06-12,1735.85,17.625
2020-06-15,1710.4,17.085
2020-06-16,1728.35,17.41
2020-06-17,1717.3,17.47
2020-06-18,1732.65,17.615
2020-06-19,1728.55,17.525
2020-06-22,1745.45,17.86
2020-06-23,1756.6,17.81
2020-06-24,1775.7,17.855
2020-06-25,1758.55,17.53
2020-06-26,1762.1,17.83
2020-06-29,1768.8,17.905
2020-06-30,1770.7,17.845
2020-07-01,1787.4,18.22
2020-07-02,1771.85,17.925
2020-07-03,1774.65,18.02
2020-07-06,1774.4,18.255
2020-07-07,1775.5,18.02
2020-07-08,1799.35,18.485
2020-07-09,1812.45,18.835
2020-07-10,1805.75,18.77
2020-07-13,1808.05,19.095
2020-07-14,1798.2,18.895
2020-07-15,1809.3,19.33
2020-07-16,1804.6,19.245
2020-07-17,1802.9,19.16
2020-07-20,1810.3,19.44
2020-07-21,1823.2,20.555
2020-07-22,1851.0,22.245
2020-07-23,1882.35,22.86
2020-07-24,1893.85,22.475
2020-07-27,1940.55,24.375
2020-07-28,1931.65,23.545
2020-07-29,1954.35,24.335
2020-07-30,1952.2,23.16
2020-07-31,1974.7,24.07
2020-08-03,1972.95,24.23
2020-08-04,1972.25,24.33
2020-08-05,2034.45,26.945
2020-08-06,2049.15,27.885
2020-08-07,2061.5,28.33
2020-08-10,2030.3,28.27
2020-08-11,1996.6,28.28
2020-08-12,1931.7,25.81
2020-08-13,1931.0,26.25
2020-08-14,1948.3,26.705
2020-08-17,1949.85,26.915
2020-08-18,2005.15,28.325
2020-08-19,1993.15,27.44
2020-08-20,1928.05,26.915
2020-08-21,1932.85,26.85
2020-08-24,1947.55,26.885
2020-08-25,1925.45,26.495
2020-08-26,1918.5,26.395
2020-08-27,1938.8,27.245
2020-08-28,1955.85,27.35
2020-09-01,1987.95,28.885
2020-09-02,1969.0,27.705
2020-09-03,1934.1,26.9
2020-09-04,1937.6,26.815
2020-09-07,1928.4,26.83
2020-09-08,1920.6,26.675
2020-09-09,1928.4,26.535
2020-09-10,1944.8,27.105
2020-09-11,1944.5,26.875
2020-09-14,1942.3,26.885
2020-09-15,1963.55,27.545
2020-09-16,1964.8,27.38
2020-09-17,1936.1,26.745
2020-09-18,1954.75,27.06
2020-09-21,1930.9,26.36
2020-09-22,1903.1,24.3
2020-09-23,1888.1,23.595
2020-09-24,1850.75,22.22
2020-09-25,1870.05,22.63
2020-09-28,1850.95,22.89
2020-09-29,1882.4,23.835
2020-09-30,1883.4,23.725
2020-10-01,1895.55,23.62
2020-10-02,1906.4,23.865
2020-10-05,1899.65,23.915
2020-10-06,1912.5,24.3
2020-10-07,1888.0,23.53
2020-10-08,1891.35,23.96
2020-10-09,1912.4,24.315
2020-10-12,1919.8,25.06
2020-10-13,1920.8,24.935
2020-10-14,1896.45,24.175
2020-10-15,1891.7,23.935
2020-10-16,1908.2,24.36
2020-10-19,1910.0,24.84
2020-10-20,1906.35,24.63
2020-10-21,1918.95,25.02
2020-10-22,1916.85,24.915
2020-10-23,1910.6,24.76
2020-10-26,1901.6,24.28
2020-10-27,1898.9,24.435
2020-10-28,1896.85,23.925
2020-10-29,1876.85,23.015
2020-10-30,1875.8,23.625
2020-11-02,1886.75,23.975
2020-11-03,1899.85,24.17
2020-11-04,1888.55,23.975
2020-11-05,1916.8,24.57
2020-11-06,1947.95,25.78
2020-11-09,1957.45,25.105
2020-11-10,1874.9,24.195
2020-11-11,1876.2,24.21
2020-11-12,1868.0,24.215
2020-11-13,1878.2,24.245
2020-11-16,1892.6,24.265
2020-11-17,1885.4,24.63
2020-11-18,1877.2,24.315
2020-11-19,1857.4,23.98
2020-11-20,1867.0,24.165
2020-11-23,1863.8,23.905
2020-11-24,1818.1,23.155
2020-11-25,1808.55,23.41
2020-11-26,1814.85,23.36
2020-11-27,1808.05,23.135
2020-11-30,1771.95,22.15
2020-12-01,1796.2,23.535
2020-12-02,1832.95,23.98
2020-12-03,1834.8,24.17
2020-12-04,1839.3,24.225
2020-12-07,1832.8,23.75
2020-12-08,1864.5,24.475
2020-12-09,1859.8,24.085
2020-12-10,1834.2,23.885
2020-12-11,1833.65,23.815
2020-12-14,1820.25,23.855
2020-12-15,1844.3,24.215
2020-12-16,1861.35,25.13
2020-12-17,1871.95,25.74
2020-12-18,1878.95,25.815
2020-12-21,1869.25,26.155
2020-12-22,1873.3,25.77
2020-12-23,1867.1,25.315
2020-12-24,1872.55,25.78
2020-12-29,1873.9,26.15
2020-12-30,1877.55,26.305
2020-12-31,1891.1,26.485
2021-01-04,1930.8,27.27
2021-01-05,1946.55,27.51
2021-01-06,1957.2,27.525
2021-01-07,1911.05,27.13
2021-01-08,1891.3,26.645
2021-01-11,1847.8,25.02
2021-01-12,1861.85,25.525
2021-01-13,1852.4,25.335
2021-01-14,1840.25,25.25
2021-01-15,1853.85,25.245
2021-01-18,1833.95,24.865
2021-01-19,1843.1,25.295
2021-01-20,1854.6,25.295
2021-01-21,1867.65,25.865
2021-01-22,1853.6,25.32
2021-01-25,1855.6,25.635
2021-01-26,1853.2,25.4
2021-01-27,1846.4,25.185
2021-01-28,1839.65,25.205
2021-01-29,1852.7,27.415
2021-02-01,1857.8,29.585
2021-02-02,1847.1,27.325
2021-02-03,1834.7,26.8
2021-02-04,1811.55,26.4
2021-02-05,1808.55,26.53
2021-02-08,1811.65,27.18
2021-02-09,1846.55,27.635
2021-02-10,1843.45,27.23
2021-02-11,1841.7,27.125
2021-02-12,1818.0,27.07
2021-02-15,1817.45,27.57
2021-02-16,1823.45,27.575
2021-02-17,1788.85,27.115
2021-02-18,1782.8,27.165
2021-02-19,1773.75,26.95
2021-02-22,1798.8,27.445
2021-02-23,1809.5,27.965
2021-02-24,1807.25,27.745
2021-02-25,1792.1,27.925
2021-02-26,1765.1,26.685
2021-03-01,1746.95,26.89
2021-03-02,1728.5,26.26
2021-03-03,1727.05,26.585
2021-03-04,1710.05,25.955
2021-03-05,1696.05,25.355
2021-03-08,1694.45,25.155
2021-03-09,1702.85,25.755
2021-03-10,1711.5,25.645
2021-03-11,1736.35,26.25
2021-03-12,1703.85,25.475
2021-03-15,1727.9,26.1
2021-03-16,1732.3,26.08
2021-03-17,1736.95,25.85
2021-03-18,1734.1,26.13
2021-03-19,1737.2,26.175
2021-03-22,1733.4,25.74
2021-03-23,1739.25,25.62
2021-03-24,1734.05,25.195
2021-03-25,1729.2,24.67
2021-03-26,1727.85,25.055
2021-03-29,1723.95,24.83
2021-03-30,1696.7,24.34
2021-03-31,1685.35,24.0
2021-04-01,1715.85,24.315
2021-04-06,1731.05,25.04
2021-04-07,1736.0,24.985
2021-04-08,1743.7,25.33
2021-04-09,1747.95,25.225
2021-04-12,1741.55,25.16
2021-04-13,1728.1,24.95
2021-04-14,1743.3,25.33
2021-04-15,1748.0,25.585
2021-04-16,1766.45,26.14
2021-04-19,1788.4,26.105
2021-04-20,1765.5,25.88
2021-04-21,1781.05,25.91
2021-04-22,1785.65,26.3
2021-04-23,1785.3,26.125
2021-04-26,1779.65,26.11
2021-04-27,1780.9,26.285
2021-04-28,1764.15,25.87
2021-04-29,1774.65,26.285
2021-04-30,1768.8,25.875
2021-05-04,1784.95,26.825
2021-05-05,1778.05,26.295
2021-05-06,1793.15,26.725
2021-05-07,1820.5,27.375
2021-05-10,1834.15,27.735
2021-05-11,1837.15,27.48
2021-05-12,1833.6,27.41
2021-05-13,1814.3,26.82
2021-05-14,1833.5,27.23
2021-05-17,1848.45,27.61
2021-05-18,1867.4,28.475
2021-05-19,1860.0,27.675
2021-05-20,1869.35,27.74
2021-05-21,1877.65,27.8
2021-05-24,1876.85,27.645
2021-05-25,1882.8,27.555
2021-05-26,1904.3,28.12
2021-05-27,1895.05,27.655
2021-05-28,1892.45,27.63
2021-06-01,1907.7,28.21
2021-06-02,1895.9,27.745
2021-06-03,1892.15,27.755
2021-06-04,1869.55,27.365
2021-06-07,1882.05,27.58
2021-06-08,1892.05,27.715
2021-06-09,1890.45,27.58
2021-06-10,1882.0,27.66
2021-06-11,1891.95,28.14
